symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NDUFA9,1307,0.35,0.1,3.4,3.21,1.89
ARHGEF7,678,-0.42,0.12,-3.4,3.2,1.89
MYL12B,7338,0.34,0.1,3.4,3.2,1.89
PSMA5,2437,0.41,0.12,3.4,3.2,1.89
SLA,2041,-0.36,0.1,-3.4,3.2,1.89
CALR,9102,0.33,0.1,3.4,3.2,1.89
IGHA1,7388,2.17,0.64,3.4,3.2,1.89
SMIM20,403,0.32,0.1,3.4,3.2,1.89
CHURC1,2756,0.37,0.11,3.4,3.2,1.89
MRPL46,293,0.4,0.12,3.4,3.2,1.89
SMIM12,871,0.35,0.1,3.4,3.19,1.88
QRICH1,886,-0.4,0.12,-3.4,3.19,1.88
LARP4B,1228,-0.27,0.08,-3.4,3.18,1.88
RPS24,39278,0.3,0.09,3.4,3.18,1.88
FAIM,79,0.58,0.17,3.4,3.18,1.88
TFDP1,1198,0.32,0.09,3.4,3.19,1.88
VRK1,532,0.39,0.11,3.4,3.18,1.87
COPS9,942,0.5,0.15,3.4,3.18,1.87
PSMB8,4377,0.45,0.13,3.4,3.17,1.87
RPL35A,25846,0.43,0.13,3.4,3.17,1.87
NAA10,641,0.34,0.1,3.4,3.17,1.87
IKBKG,406,-0.38,0.11,-3.4,3.17,1.87
TRAPPC4,559,0.32,0.1,3.4,3.16,1.86
GLG1,3473,-0.52,0.15,-3.4,3.16,1.86
CLPP,421,0.36,0.11,3.4,3.16,1.86
MRPL9,854,0.31,0.09,3.4,3.16,1.86
VENTX,133,-1.13,0.33,-3.4,3.16,1.86
MED11,273,0.29,0.09,3.4,3.16,1.86
ADH5,2207,0.4,0.12,3.4,3.16,1.86
TMA7,4232,0.47,0.14,3.4,3.16,1.86
ATP5PO,3341,0.37,0.11,3.4,3.15,1.86
COG1,445,-0.38,0.11,-3.4,3.15,1.86
PSMB1,2494,0.35,0.1,3.4,3.15,1.86
SNRNP25,282,0.47,0.14,3.4,3.14,1.85
HGS,450,-0.79,0.23,-3.4,3.14,1.85
ABAT,232,-0.36,0.11,-3.4,3.14,1.85
YRDC,256,0.35,0.1,3.4,3.14,1.85
EIF3K,4927,0.28,0.08,3.4,3.14,1.85
TMEM14A,146,0.68,0.2,3.4,3.14,1.85
STK35,217,-0.51,0.15,-3.4,3.14,1.85
GON7,381,0.43,0.13,3.4,3.14,1.85
IGLV1.51,276,1.46,0.43,3.4,3.14,1.85
ZWINT,86,1.11,0.33,3.4,3.14,1.85
SURF2,594,0.31,0.09,3.4,3.13,1.85
TRNAU1AP,387,0.38,0.11,3.4,3.13,1.85
LSM8,967,0.34,0.1,3.4,3.13,1.85
SLX4,90,-0.56,0.17,-3.4,3.13,1.85
NHSL2,739,-0.55,0.16,-3.4,3.13,1.85
ZBTB16,230,-0.99,0.29,-3.4,3.13,1.85
INO80C,214,0.29,0.09,3.4,3.12,1.84
ANKFY1,831,-0.46,0.14,-3.4,3.12,1.84
TMEM101,594,0.38,0.11,3.4,3.12,1.84
AHCYL2,345,-0.38,0.11,-3.4,3.12,1.84
KLF7,476,-0.64,0.19,-3.4,3.11,1.84
SRM,491,0.33,0.1,3.4,3.11,1.84
PDZD11,289,0.45,0.13,3.4,3.11,1.84
DISP1,91,0.47,0.14,3.4,3.11,1.83
EEF1B2,24857,0.54,0.16,3.4,3.11,1.83
SOS2,1137,-0.33,0.1,-3.4,3.1,1.83
CD48,17470,0.47,0.14,3.4,3.1,1.83
GPR107,781,-0.38,0.11,-3.4,3.1,1.83
RPA3,486,0.53,0.16,3.4,3.09,1.82
PSMG1,272,0.32,0.1,3.4,3.09,1.82
NDUFB10,944,0.37,0.11,3.3,3.09,1.82
TMEM126A,365,0.36,0.11,3.3,3.09,1.82
DGKD,1253,-0.63,0.19,-3.3,3.09,1.82
RRP36,522,0.26,0.08,3.3,3.09,1.82
MON1B,951,-0.39,0.12,-3.3,3.08,1.81
RPS3A,119929,0.62,0.18,3.3,3.08,1.81
C12orf57,1485,0.66,0.2,3.3,3.07,1.8
MRPL24,549,0.31,0.09,3.3,3.07,1.8
TMEM164,1061,-0.45,0.14,-3.3,3.07,1.8
RBSN,319,-0.28,0.08,-3.3,3.07,1.8
ROCK1,2496,-0.4,0.12,-3.3,3.06,1.8
ATP5ME,855,0.45,0.13,3.3,3.06,1.8
APP,2985,-0.52,0.15,-3.3,3.06,1.79
RPS6,89067,0.55,0.17,3.3,3.05,1.79
COX6C,2200,0.42,0.13,3.3,3.05,1.79
RPS27A,45571,0.5,0.15,3.3,3.05,1.79
PEX3,266,0.42,0.13,3.3,3.05,1.79
CGRRF1,380,0.41,0.12,3.3,3.05,1.79
PNN,1121,-0.79,0.24,-3.3,3.05,1.79
SSBP1,1699,0.29,0.09,3.3,3.05,1.79
CPD,1773,-0.52,0.16,-3.3,3.05,1.79
STX8,683,0.4,0.12,3.3,3.05,1.79
PIP5K1C,447,-0.35,0.11,-3.3,3.05,1.79
TACO1,314,0.4,0.12,3.3,3.05,1.79
ZHX1,561,-0.25,0.07,-3.3,3.05,1.79
DSTYK,348,-0.35,0.1,-3.3,3.04,1.79
GSTM2,122,-1.06,0.32,-3.3,3.04,1.79
CDK12,1006,-0.33,0.1,-3.3,3.04,1.79
MMADHC,1641,0.27,0.08,3.3,3.04,1.79
TRIM56,859,-0.48,0.14,-3.3,3.04,1.79
RPS27AP5,137,0.64,0.19,3.3,3.04,1.79
IGKV1.5,652,1.4,0.42,3.3,3.04,1.79
SERAC1,115,-0.38,0.11,-3.3,3.03,1.79
NAT9,224,-0.57,0.17,-3.3,3.02,1.78
SCRN1,701,-0.51,0.16,-3.3,3.02,1.78
RPL22L1,726,0.53,0.16,3.3,3.02,1.78
NDUFAB1,711,0.41,0.12,3.3,3.02,1.78
HCST,1351,0.37,0.11,3.3,3.01,1.77
MRPL43,625,0.34,0.1,3.3,3.01,1.77
BTBD7,497,-0.26,0.08,-3.3,3.01,1.77
KNL1,60,1.32,0.4,3.3,3.01,1.77
ZNF585A,286,0.43,0.13,3.3,3.01,1.77
GAS5,5312,0.62,0.19,3.3,3.01,1.77
LGALS8,1614,-0.45,0.14,-3.3,3,1.77
TPRG1,99,1.15,0.35,3.3,3,1.77
MRPL39,336,0.49,0.15,3.3,3,1.76
DGCR2,919,-0.31,0.1,-3.3,3,1.76
COX7A2L,2910,0.35,0.11,3.3,3,1.76
HMGN2,10075,0.33,0.1,3.3,3,1.76
GMNN,109,0.91,0.28,3.3,3,1.76
MRPL22,437,0.37,0.11,3.3,3,1.76
SAP18,3031,0.31,0.09,3.3,3,1.76
DNAJC11,425,-0.32,0.1,-3.3,3,1.76
NDUFC1,386,0.33,0.1,3.3,2.99,1.76
MROH1,170,-0.73,0.22,-3.3,2.99,1.76
RPL15,42874,0.36,0.11,3.3,2.99,1.76
TOP3A,491,-0.48,0.15,-3.3,2.99,1.76
IVNS1ABP,2192,-0.29,0.09,-3.3,2.99,1.76
ZNF410,1004,0.33,0.1,3.3,2.99,1.76
MIEN1,588,0.35,0.11,3.3,2.99,1.76
PLAC8,5425,0.53,0.16,3.3,2.99,1.76
RPL26,36322,0.39,0.12,3.3,2.99,1.76
TP53TG1,188,0.54,0.17,3.3,2.99,1.76
SDHAF1,253,0.35,0.11,3.3,2.99,1.76
POP7,191,0.33,0.1,3.3,2.98,1.75
RPL31,33754,0.41,0.13,3.3,2.98,1.75
STK16,408,0.39,0.12,3.3,2.97,1.75
CYCS,2790,0.35,0.11,3.3,2.97,1.75
WASHC3,556,0.32,0.1,3.3,2.97,1.75
PHGDH,81,0.84,0.26,3.3,2.96,1.74
CREB3,513,0.28,0.08,3.3,2.96,1.74
DCAF13,685,0.34,0.1,3.3,2.96,1.74
YLPM1,1106,-0.22,0.07,-3.3,2.96,1.74
TEX264,721,0.25,0.08,3.3,2.96,1.74
TFCP2,1072,-0.26,0.08,-3.3,2.96,1.74
IREB2,1660,-0.25,0.08,-3.3,2.96,1.74
PARK7,3847,0.28,0.09,3.3,2.95,1.73
MAFK,213,-0.35,0.11,-3.3,2.95,1.73
UBXN7,939,-0.36,0.11,-3.3,2.95,1.73
NDUFAF1,334,0.35,0.11,3.3,2.95,1.73
BAP1,827,-0.35,0.11,-3.3,2.95,1.73
MRPL58,419,0.37,0.11,3.3,2.95,1.73
PIGY,1121,0.28,0.08,3.3,2.95,1.73
MIX23,150,0.46,0.14,3.3,2.94,1.73
KLRC4.KLRK1,247,0.93,0.28,3.3,2.94,1.73
RFX2,70,-0.89,0.27,-3.3,2.94,1.73
MITF,101,-0.79,0.24,-3.3,2.94,1.73
RPS13,25589,0.41,0.13,3.2,2.94,1.73
ODR4,265,-0.42,0.13,-3.2,2.94,1.73
NOP10,1143,0.38,0.12,3.2,2.94,1.73
MXRA7,475,1,0.31,3.2,2.94,1.73
TBL1X,1078,-0.36,0.11,-3.2,2.93,1.73
DPH5,907,0.51,0.16,3.2,2.93,1.72
CDKN2C,132,0.51,0.16,3.2,2.93,1.72
RPL32,39183,0.43,0.13,3.2,2.93,1.72
DSEL,73,0.94,0.29,3.2,2.93,1.72
CDKN2AIPNL,389,0.39,0.12,3.2,2.93,1.72
TTC1,1443,0.28,0.09,3.2,2.93,1.72
NFIC,348,-0.51,0.16,-3.2,2.92,1.72
MDH1,1917,0.29,0.09,3.2,2.92,1.72
PVR,149,-0.84,0.26,-3.2,2.92,1.72
TSSC4,381,0.24,0.07,3.2,2.92,1.72
MANBAL,222,0.31,0.1,3.2,2.92,1.72
ANAPC10,213,0.3,0.09,3.2,2.92,1.72
LINC00937,83,-1.71,0.53,-3.2,2.92,1.72
SLC9B2,176,0.61,0.19,3.2,2.92,1.72
SLC9A1,277,-0.48,0.15,-3.2,2.92,1.72
VPS8,569,-0.35,0.11,-3.2,2.91,1.72
ATP9B,272,-0.39,0.12,-3.2,2.91,1.71
NDUFA3,579,0.4,0.12,3.2,2.91,1.71
MRPS24,447,0.28,0.09,3.2,2.91,1.71
TMSB10,44026,0.47,0.14,3.2,2.91,1.71
RPS11,49701,0.39,0.12,3.2,2.91,1.71
MRPS7,838,0.34,0.1,3.2,2.9,1.71
MRPS16,1082,0.29,0.09,3.2,2.9,1.71
SCYL2,1253,-0.21,0.07,-3.2,2.9,1.7
GIGYF2,927,-0.29,0.09,-3.2,2.9,1.7
PIK3C2A,488,-0.27,0.08,-3.2,2.89,1.7
SSH1,861,-0.52,0.16,-3.2,2.89,1.7
SPAG7,888,0.25,0.08,3.2,2.89,1.7
SLC38A7,138,-0.59,0.18,-3.2,2.89,1.7
MTMR9,335,-0.34,0.1,-3.2,2.9,1.7
MED31,187,0.46,0.14,3.2,2.89,1.7
NENF,457,0.46,0.14,3.2,2.89,1.7
NDUFB3,899,0.47,0.14,3.2,2.89,1.7
ALG5,655,0.45,0.14,3.2,2.89,1.7
NDUFA2,925,0.5,0.16,3.2,2.89,1.7
CDK7,317,0.23,0.07,3.2,2.89,1.7
PPA2,911,0.34,0.11,3.2,2.89,1.7
WDFY2,563,-0.52,0.16,-3.2,2.89,1.7
RPL29,24973,0.37,0.11,3.2,2.89,1.7
RPS17,28570,0.46,0.14,3.2,2.89,1.7
SELENOM,145,0.54,0.17,3.2,2.89,1.7
TAF9,936,0.24,0.07,3.2,2.89,1.7
MPC2,648,0.33,0.1,3.2,2.88,1.7
TUG1,2260,-0.4,0.12,-3.2,2.88,1.7
EIF3I,3194,0.27,0.08,3.2,2.88,1.7
MTFMT,180,0.3,0.09,3.2,2.87,1.69
MDM1,412,-0.27,0.08,-3.2,2.87,1.69
BAZ2B,367,-0.68,0.21,-3.2,2.88,1.69
GPATCH2L,754,-0.41,0.13,-3.2,2.87,1.69
PFDN5,13736,0.52,0.16,3.2,2.87,1.69
PWP1,913,0.32,0.1,3.2,2.87,1.69
PELI2,691,-0.62,0.19,-3.2,2.87,1.69
DISC1,243,-0.58,0.18,-3.2,2.87,1.69
MRPL40,346,0.3,0.09,3.2,2.87,1.69
PERP,151,0.88,0.27,3.2,2.87,1.69
CD248,78,1.23,0.39,3.2,2.87,1.69
CADM1,123,0.76,0.24,3.2,2.86,1.69
ZDHHC7,1823,-0.54,0.17,-3.2,2.86,1.69
IGLV2.14,351,1.26,0.4,3.2,2.86,1.68
KLF3,2544,-0.27,0.08,-3.2,2.85,1.68
PDE6D,424,0.24,0.08,3.2,2.85,1.68
AKAP13,3920,-0.53,0.17,-3.2,2.85,1.68
SELENOH,1244,0.51,0.16,3.2,2.85,1.68
ARFGAP1,561,-0.53,0.17,-3.2,2.84,1.68
MRPL27,314,0.45,0.14,3.2,2.84,1.68
MRPL37,671,0.23,0.07,3.2,2.84,1.68
POLK,556,-0.33,0.1,-3.2,2.84,1.68
ATP5F1E,5404,0.37,0.12,3.2,2.85,1.68
RNF113A,653,0.32,0.1,3.2,2.85,1.68
EMC7,984,0.31,0.1,3.2,2.84,1.68
IAH1,750,0.4,0.13,3.2,2.84,1.68
POLR2K,954,0.32,0.1,3.2,2.84,1.68
ITGA5,1605,-0.55,0.17,-3.2,2.84,1.68
CCT3,3084,0.27,0.08,3.2,2.85,1.68
FUNDC2,1338,0.43,0.14,3.2,2.85,1.68
ARIH1,1334,-0.23,0.07,-3.2,2.84,1.68
CIAO2B,462,0.36,0.11,3.2,2.84,1.68
AP1G1,1204,-0.26,0.08,-3.2,2.84,1.68
TRAPPC2L,461,0.46,0.14,3.2,2.84,1.68
ZNF32,603,0.44,0.14,3.2,2.84,1.68
MICOS10,1384,0.37,0.12,3.2,2.85,1.68
GZMM,601,0.63,0.2,3.2,2.84,1.68
HMGN1,3709,0.29,0.09,3.2,2.84,1.68
FKBP2,258,0.38,0.12,3.2,2.83,1.68
IGHV4.59,255,1.27,0.4,3.2,2.83,1.68
YWHAQ,5781,0.37,0.12,3.2,2.82,1.67
COMMD6,2152,0.42,0.13,3.2,2.82,1.67
CRELD2,348,0.38,0.12,3.2,2.82,1.66
BCORL1,137,-0.42,0.13,-3.2,2.82,1.66
COA3,512,0.45,0.14,3.2,2.82,1.66
ARID4A,583,-0.41,0.13,-3.2,2.81,1.66
EDF1,2675,0.28,0.09,3.2,2.81,1.66
RHBDF2,501,-0.59,0.18,-3.2,2.81,1.66
SETD7,617,-0.55,0.17,-3.2,2.81,1.66
SF3B5,1291,0.31,0.1,3.2,2.81,1.66
FAM120A,2797,-0.24,0.08,-3.2,2.81,1.66
PHPT1,483,0.42,0.13,3.2,2.8,1.66
GPX7,270,0.57,0.18,3.2,2.8,1.66
CLOCK,375,-0.32,0.1,-3.2,2.81,1.66
PIGC,725,0.33,0.1,3.2,2.8,1.66
USP3,1624,-0.33,0.1,-3.2,2.81,1.66
PSPH,117,0.54,0.17,3.2,2.8,1.66
PCGF6,182,0.28,0.09,3.2,2.8,1.66
ECI1,293,0.34,0.11,3.2,2.8,1.66
NRIP1,962,-0.34,0.11,-3.2,2.81,1.66
MRPS23,765,0.39,0.12,3.2,2.81,1.66
UBALD2,1431,0.19,0.06,3.2,2.8,1.66
CTNND1,654,-0.54,0.17,-3.2,2.8,1.66
NUDT16,813,-0.61,0.19,-3.2,2.81,1.66
PTPRCAP,2498,0.66,0.21,3.2,2.8,1.66
RPLP0P6,82,0.49,0.16,3.2,2.8,1.66
IGKV2D.28,107,1.74,0.55,3.2,2.81,1.66
TMEM35B,539,0.37,0.12,3.2,2.8,1.66
BACC1,972,0.27,0.09,3.2,2.81,1.66
ZMYND8,398,-0.28,0.09,-3.2,2.8,1.66
SS18L2,647,0.4,0.13,3.2,2.8,1.66
ELOF1,719,0.21,0.07,3.2,2.79,1.66
LSM7,755,0.39,0.12,3.2,2.79,1.66
RPL18AP3,249,0.44,0.14,3.2,2.79,1.66
FTX,337,-0.52,0.16,-3.2,2.79,1.66
PRPS2,839,0.37,0.12,3.2,2.79,1.65
TBCB,1163,0.31,0.1,3.2,2.79,1.65
RPL41P2,147,0.6,0.19,3.2,2.79,1.65
LIME1,823,0.6,0.19,3.2,2.79,1.65
SRPRB,846,0.45,0.14,3.2,2.79,1.65
TNK2,629,-0.74,0.23,-3.1,2.79,1.65
PCED1A,190,-0.69,0.22,-3.1,2.78,1.65
ATG5,976,0.28,0.09,3.1,2.78,1.65
IRAK3,1440,-0.82,0.26,-3.1,2.78,1.65
MINDY1,384,-0.41,0.13,-3.1,2.78,1.65
MTERF3,210,0.31,0.1,3.1,2.78,1.65
GPATCH8,953,-0.35,0.11,-3.1,2.78,1.65
RIF1,772,-0.29,0.09,-3.1,2.78,1.65
EXTL3,602,-0.5,0.16,-3.1,2.78,1.65
ZFP91,1557,-0.25,0.08,-3.1,2.77,1.64
TIGIT,969,0.78,0.25,3.1,2.77,1.64
KRT10,414,0.43,0.14,3.1,2.77,1.64
ZNF841,87,-0.72,0.23,-3.1,2.77,1.64
RPL21P75,130,0.68,0.22,3.1,2.77,1.64
CASC3,1421,-0.2,0.06,-3.1,2.77,1.64
ANAPC16,3354,0.33,0.1,3.1,2.77,1.64
DPM3,218,0.46,0.15,3.1,2.77,1.64
SAMHD1,14709,-0.34,0.11,-3.1,2.76,1.64
RAB33A,86,0.69,0.22,3.1,2.76,1.63
OSBPL8,4160,-0.34,0.11,-3.1,2.76,1.63
ANAPC11,619,0.38,0.12,3.1,2.76,1.63
DDX23,1602,-0.23,0.07,-3.1,2.76,1.63
MYBL2,127,1.25,0.4,3.1,2.76,1.63
MAN2A2,752,-0.85,0.27,-3.1,2.76,1.63
ARHGAP1,999,-0.31,0.1,-3.1,2.75,1.63
CERS2.AS1,377,0.48,0.15,3.1,2.75,1.63
FABP5,267,0.69,0.22,3.1,2.75,1.63
APRT,1332,0.3,0.1,3.1,2.75,1.63
U2SURP,1629,-0.29,0.09,-3.1,2.75,1.63
LSM1,700,0.39,0.12,3.1,2.75,1.63
MACC1.OT1,272,0.55,0.18,3.1,2.75,1.63
BTAF1,891,-0.83,0.27,-3.1,2.75,1.63
NAIPP2,227,-1.65,0.53,-3.1,2.75,1.63
CACNA1I,137,-0.97,0.31,-3.1,2.74,1.63
IRS2,532,-0.69,0.22,-3.1,2.74,1.63
ENTPD4,861,-0.54,0.17,-3.1,2.74,1.63
IL18RAP,218,-0.92,0.3,-3.1,2.74,1.62
LSM5,683,0.33,0.11,3.1,2.74,1.62
SMIM8,179,0.43,0.14,3.1,2.74,1.62
SIT1,797,0.76,0.24,3.1,2.74,1.62
BOLA1,111,0.43,0.14,3.1,2.74,1.62
HPF1,368,0.35,0.11,3.1,2.74,1.62
PSMA7,2965,0.31,0.1,3.1,2.74,1.62
TOMM6,1688,0.32,0.1,3.1,2.74,1.62
MEF2D,985,-0.25,0.08,-3.1,2.74,1.62
GTPBP2,712,-0.56,0.18,-3.1,2.73,1.62
CD3D,3832,0.65,0.21,3.1,2.73,1.61
RAB3D,1052,-0.68,0.22,-3.1,2.72,1.61
SLC9A9,482,0.39,0.13,3.1,2.72,1.61
NUP37,374,0.38,0.12,3.1,2.72,1.61
FYB1,7479,-0.28,0.09,-3.1,2.72,1.61
TOMM22,1665,0.35,0.11,3.1,2.72,1.61
RPL21,60350,0.46,0.15,3.1,2.72,1.61
SNX30,886,-0.57,0.18,-3.1,2.72,1.61
RPP30,376,0.25,0.08,3.1,2.72,1.61
TXNL1,1538,0.31,0.1,3.1,2.72,1.61
SUSD6,1299,-0.34,0.11,-3.1,2.72,1.61
SHPRH,212,-0.5,0.16,-3.1,2.71,1.6
MAP3K2,2007,-0.24,0.08,-3.1,2.71,1.6
TENT5C,953,0.92,0.3,3.1,2.71,1.6
ATP5PB,4692,0.34,0.11,3.1,2.71,1.6
RNF166,1274,-0.45,0.14,-3.1,2.71,1.6
ZNF593,110,0.63,0.2,3.1,2.71,1.6
NDUFA1,1746,0.38,0.12,3.1,2.71,1.6
SH2B3,1713,-0.48,0.16,-3.1,2.7,1.6
PPARD,283,-0.35,0.11,-3.1,2.7,1.6
ANO6,2133,-0.5,0.16,-3.1,2.7,1.6
POLR2I,223,0.31,0.1,3.1,2.7,1.6
SYNE3,710,-0.52,0.17,-3.1,2.7,1.6
DPY30,587,0.3,0.1,3.1,2.7,1.6
RNF168,390,-0.33,0.11,-3.1,2.7,1.6
SGMS2,339,-0.99,0.32,-3.1,2.7,1.6
ARL17A,234,-0.6,0.2,-3.1,2.7,1.6
IGHV3.48,146,1.5,0.49,3.1,2.7,1.6
GORASP1,640,-0.36,0.12,-3.1,2.7,1.6
ELAC1,216,0.42,0.13,3.1,2.7,1.6
RNF167,1983,0.25,0.08,3.1,2.69,1.6
NUMB,2169,-0.52,0.17,-3.1,2.69,1.6
TBC1D2B,821,-0.43,0.14,-3.1,2.69,1.6
KIF13B,423,-0.38,0.12,-3.1,2.69,1.6
LINC02245,81,0.84,0.27,3.1,2.69,1.6
ZNF546,78,-0.61,0.2,-3.1,2.69,1.6
KCTD21,149,-0.41,0.13,-3.1,2.69,1.6
IGF2BP2,161,-0.78,0.25,-3.1,2.69,1.6
BTF3,12282,0.25,0.08,3.1,2.69,1.59
IDNK,150,0.42,0.14,3.1,2.69,1.59
ARL2,298,0.27,0.09,3.1,2.69,1.59
SRP19,960,0.29,0.1,3.1,2.68,1.59
ABR,1288,-0.4,0.13,-3.1,2.68,1.59
SSNA1,566,0.26,0.08,3.1,2.68,1.59
ZNF600,297,-0.57,0.18,-3.1,2.68,1.59
CLNS1A,2299,0.25,0.08,3.1,2.68,1.59
TCEAL1,191,0.32,0.1,3.1,2.68,1.59
SPAG9,698,-0.54,0.18,-3.1,2.68,1.59
UFD1,948,0.36,0.12,3.1,2.68,1.59
NUDT5,781,0.3,0.1,3.1,2.68,1.59
CD47,4121,0.34,0.11,3.1,2.67,1.59
PSMB6,1045,0.29,0.09,3.1,2.67,1.59
CTNNB1,2333,-0.24,0.08,-3.1,2.67,1.59
GRK2,3994,-0.38,0.12,-3.1,2.67,1.59
CASP10,799,-0.34,0.11,-3.1,2.67,1.59
ASB1,410,0.41,0.13,3.1,2.67,1.58
SOD1,2564,0.33,0.11,3.1,2.67,1.58
EEF1A1,611676,0.34,0.11,3.1,2.67,1.58
ZSCAN16.AS1,137,0.47,0.15,3.1,2.67,1.58
NSMAF,998,-0.3,0.1,-3.1,2.67,1.58
KRCC1,1185,0.34,0.11,3.1,2.67,1.58
IFT25,380,0.37,0.12,3.1,2.66,1.58
NIT2,348,0.32,0.1,3.1,2.67,1.58
ZDHHC12,260,0.29,0.1,3.1,2.67,1.58
IGHV3.7,130,1.07,0.35,3.1,2.67,1.58
RB1CC1,1019,-0.29,0.1,-3.1,2.66,1.58
LSM6,778,0.32,0.11,3.1,2.66,1.58
RPL23A,48765,0.41,0.14,3.1,2.66,1.58
DLG4,236,-0.82,0.27,-3.1,2.66,1.58
ZNF182,203,-0.35,0.11,-3.1,2.66,1.58
NSMF,309,-0.54,0.18,-3.1,2.66,1.58
NCOA2,1073,-0.33,0.11,-3.1,2.66,1.58
MED14,631,-0.35,0.11,-3.1,2.66,1.58
PSME1,6122,0.37,0.12,3.1,2.65,1.57
IGKV3D.15,65,1.94,0.63,3.1,2.65,1.57
PDCD6,1255,0.18,0.06,3.1,2.65,1.57
ARHGEF10L,308,-0.79,0.26,-3.1,2.65,1.57
DOCK2,3557,-0.34,0.11,-3.1,2.65,1.57
STOML2,682,0.34,0.11,3.1,2.64,1.57
RPL37,35419,0.4,0.13,3.1,2.64,1.57
CD8B,2535,1.02,0.33,3.1,2.64,1.57
IMP3,997,0.35,0.11,3.1,2.64,1.57
EEF1B2P3,90,0.64,0.21,3.1,2.64,1.57
ST20.AS1,94,-0.67,0.22,-3.1,2.64,1.57
RPL17,36679,0.37,0.12,3.1,2.64,1.57
POLR3K,251,0.46,0.15,3,2.64,1.57
SFMBT2,510,-0.47,0.16,-3,2.64,1.57
NDST1,503,-0.72,0.24,-3,2.64,1.57
POMP,1477,0.43,0.14,3,2.64,1.57
PHIP,1167,-0.42,0.14,-3,2.64,1.57
TNFAIP3,1179,-0.44,0.15,-3,2.63,1.57
PYURF,1125,0.27,0.09,3,2.63,1.57
UQCC5,89,0.54,0.18,3,2.63,1.56
ACP5,419,0.48,0.16,3,2.63,1.56
UFC1,2174,0.23,0.07,3,2.63,1.56
ISOC2,155,0.36,0.12,3,2.63,1.56
ARHGAP26,1023,-0.53,0.18,-3,2.63,1.56
PHF5A,717,0.39,0.13,3,2.63,1.56
NDUFB1,1019,0.52,0.17,3,2.63,1.56
ACBD6,360,0.28,0.09,3,2.63,1.56
ASB3,147,0.33,0.11,3,2.63,1.56
NOP2,372,-0.45,0.15,-3,2.62,1.56
UBE2J1,3650,0.35,0.12,3,2.62,1.56
LINC01781,126,1.42,0.47,3,2.62,1.56
TCHP,508,-0.36,0.12,-3,2.62,1.56
SLC20A1,1042,-0.37,0.12,-3,2.62,1.56
SMC1A,2108,-0.49,0.16,-3,2.62,1.56
ZMYM4,803,-0.25,0.08,-3,2.62,1.56
C17orf75,211,0.37,0.12,3,2.61,1.55
STK17A,3072,0.59,0.19,3,2.61,1.55
IQCE,168,-0.54,0.18,-3,2.61,1.55
ELAC2,760,-0.29,0.1,-3,2.61,1.55
CTNS,208,-0.44,0.15,-3,2.61,1.55
HNRNPC,14167,0.27,0.09,3,2.61,1.55
CAMLG,1203,0.28,0.09,3,2.61,1.55
NUDCD2,475,0.28,0.09,3,2.6,1.55
ZNF333,411,-0.61,0.2,-3,2.6,1.55
CCNYL1,381,-0.26,0.08,-3,2.6,1.54
ZNF888,137,-0.45,0.15,-3,2.6,1.54
PLCL1,248,-0.61,0.2,-3,2.59,1.54
PPHLN1,1705,0.25,0.08,3,2.59,1.54
CBL,1681,-0.3,0.1,-3,2.59,1.54
MRPL35,542,0.42,0.14,3,2.59,1.53
TRIR,3826,0.27,0.09,3,2.59,1.53
SPOPL,1102,-0.33,0.11,-3,2.59,1.53
PSMB4,2972,0.23,0.08,3,2.59,1.53
CCDC107,321,0.36,0.12,3,2.59,1.53
GNAQ,1658,-0.45,0.15,-3,2.58,1.53
MTHFD1,658,0.26,0.09,3,2.58,1.53
ZNF646,354,-0.41,0.14,-3,2.58,1.53
KDM7A,1271,-0.4,0.13,-3,2.58,1.53
RPL18,23367,0.39,0.13,3,2.58,1.53
ACBD5,593,-0.29,0.1,-3,2.58,1.53
KIF5B,2135,-0.27,0.09,-3,2.58,1.53
RPS23,39054,0.38,0.13,3,2.58,1.53
CSRNP2,319,-0.32,0.11,-3,2.58,1.53
ELL2,404,0.75,0.25,3,2.58,1.53
UBAP2L,1449,-0.39,0.13,-3,2.58,1.53
COX5A,1267,0.33,0.11,3,2.58,1.53
RC3H1,1290,-0.34,0.11,-3,2.57,1.53
SDHC,1916,0.28,0.09,3,2.57,1.53
ATP2B1,1706,-0.38,0.13,-3,2.57,1.52
STAU1,1229,-0.18,0.06,-3,2.57,1.52
LAMTOR5,1262,0.4,0.13,3,2.57,1.52
CD300E,3506,-0.84,0.28,-3,2.57,1.52
MAU2,633,-0.42,0.14,-3,2.56,1.52
SCAMP1.AS1,228,0.41,0.14,3,2.56,1.52
EIF2S2,2642,0.22,0.07,3,2.56,1.52
PCF11,1627,-0.38,0.13,-3,2.56,1.52
REXO2,366,0.32,0.11,3,2.56,1.52
YIF1A,278,0.28,0.09,3,2.56,1.52
DPH5.DT,136,0.57,0.19,3,2.56,1.52
NRDC,2356,-0.23,0.08,-3,2.56,1.52
GMPPB,228,0.47,0.16,3,2.56,1.52
CLN3,548,-0.66,0.22,-3,2.56,1.52
ATG9A,402,-0.35,0.12,-3,2.56,1.52
HDAC4,473,-0.35,0.12,-3,2.55,1.52
DNAJC19,469,0.34,0.11,3,2.55,1.52
PRKAG1,964,0.27,0.09,3,2.55,1.52
AP1B1,1326,-0.32,0.11,-3,2.55,1.51
